id,name,source,url,metaScore,ageDays,leaderTitle,deckPrice,views,likes
best-origins-lee-sin,Best Origins Lee Sin,riftboundgg,https://riftbound.gg/decks/best-origins-lee-sin/,8.1084,149.61638983501052,Lee Sin - Blind Monk,119.78,29789.0,
19796384-4ea5-4dc5-80c2-bbcd4b686ea5,Jim Davis - Arcane Academy - 6-3 Jinx Houston,piltoverarchive,https://piltoverarchive.com/decks/view/19796384-4ea5-4dc5-80c2-bbcd4b686ea5,8.1005,60.0,"Jinx, Loose Cannon",38.33,22100.0,6
e445db14-9d65-414c-bf9f-3cd25352355f,YXE Summoner Skirmish 1 – 2nd Place – Gravekeep,piltoverarchive,https://piltoverarchive.com/decks/view/e445db14-9d65-414c-bf9f-3cd25352355f,8.0942,90.0,"Master Yi, Wuju Bladesman",21.77,1600.0,0
yasuo-unforgiven-deck-2acrq,Yasuo Unforgiven Deck,riftboundgg,https://riftbound.gg/decks/yasuo-unforgiven-deck-2acrq/,8.094,317.2643326036908,Yasuo - Unforgiven,97.06,26788.0,
4e9f192a-de1d-42e7-97a3-32d656c4a68a,Teemo Re 10k,piltoverarchive,https://piltoverarchive.com/decks/view/4e9f192a-de1d-42e7-97a3-32d656c4a68a,8.0829,28.0,"Teemo, Swift Scout",64.63,778.0,0
69249b76-0d96-4a8d-9b44-aafee826f216,2nd Place - 512 Player Regional China,piltoverarchive,https://piltoverarchive.com/decks/view/69249b76-0d96-4a8d-9b44-aafee826f216,8.0762,180.0,"Master Yi, Wuju Bladesman",45.05,5900.0,0
a958f790-9d69-47c1-b50d-9cc42ab74743,Skirmish teemo january 2026,piltoverarchive,https://piltoverarchive.com/decks/view/a958f790-9d69-47c1-b50d-9cc42ab74743,8.0402,60.0,"Teemo, Swift Scout",63.93,3800.0,0
miss-fortune-bounty-hunter-deck-2c8wi,Miss Fortune Bounty Hunter Deck,riftboundgg,https://riftbound.gg/decks/miss-fortune-bounty-hunter-deck-2c8wi/,8.0361,301.83575590870447,Miss Fortune - Bounty Hunter,82.4,53980.0,
4c7f66b8-7618-4f9f-92f6-b3d4626b7415,Renata with infinite interactions,piltoverarchive,https://piltoverarchive.com/decks/view/4c7f66b8-7618-4f9f-92f6-b3d4626b7415,8.0314,60.0,"Renata Glasc, Chem-Baroness",193.63,7500.0,7
master-yi-wuju-bladesman-deck-20epk,Master Yi Wuju Bladesman Deck,riftboundgg,https://riftbound.gg/decks/master-yi-wuju-bladesman-deck-20epk/,8.0283,274.618371948437,Master Yi - Wuju Bladesman,58.55,27039.0,
1ef6892e-9eec-4ac5-83c0-ee125f3c09b1,Lux Ekko Control,piltoverarchive,https://piltoverarchive.com/decks/view/1ef6892e-9eec-4ac5-83c0-ee125f3c09b1,8.0051,30.0,"Lux, Lady of Luminosity",52.47,1100.0,0
97d21dd2-e6a1-4a67-a842-fd104b3b2212,Dragon Lee Set2,piltoverarchive,https://piltoverarchive.com/decks/view/97d21dd2-e6a1-4a67-a842-fd104b3b2212,8.0015,60.0,"Lee Sin, Blind Monk",99.47,2800.0,0
1c2c2785-a4ca-4c18-869d-332af5ed9820,Ahri budget,piltoverarchive,https://piltoverarchive.com/decks/view/1c2c2785-a4ca-4c18-869d-332af5ed9820,8.0012,19.0,"Ahri, Nine-Tailed Fox",21.76,1200.0,0
c7dc2373-dab5-4758-bbaf-538d766534fb,Frodan Houston 6-2-1 list,piltoverarchive,https://piltoverarchive.com/decks/view/c7dc2373-dab5-4758-bbaf-538d766534fb,7.9935,60.0,"Leona, Radiant Dawn",37.88,1700.0,0
af7d7c43-7ee0-4e5c-8ea2-6c6ea3ea31a9,Mundo Ride Teemo,piltoverarchive,https://piltoverarchive.com/decks/view/af7d7c43-7ee0-4e5c-8ea2-6c6ea3ea31a9,7.9725,60.0,"Teemo, Swift Scout",68.93,1500.0,0
85c3d2d1-bd3e-473f-b09c-782ed8bc33df,"Leona v5 (Tanks, Stuns n Buffs)",piltoverarchive,https://piltoverarchive.com/decks/view/85c3d2d1-bd3e-473f-b09c-782ed8bc33df,7.964,90.0,"Leona, Radiant Dawn",40.77,2500.0,0
master-yi-wuju-bladesman-deck-copy-3-mnf4i,Master Yi Wuju Bladesman Deck - copy 3,riftboundgg,https://riftbound.gg/decks/master-yi-wuju-bladesman-deck-copy-3-mnf4i/,7.9621,289.22116700547434,Master Yi - Wuju Bladesman,54.14,31026.0,
volibear-relentless-storm-deck-sjg0q,Volibear Relentless Storm Deck,riftboundgg,https://riftbound.gg/decks/volibear-relentless-storm-deck-sjg0q/,7.961,293.6560946292927,Volibear - Relentless Storm,84.55,33024.0,
82c351c6-5b89-463d-8ba2-5935cc87b403,Updated Yasuo,piltoverarchive,https://piltoverarchive.com/decks/view/82c351c6-5b89-463d-8ba2-5935cc87b403,7.9454,90.0,"Yasuo, Unforgiven",64.28,7900.0,0
53235df2-7579-4ac3-80db-2ab96f82d216,BUDGET YASUO,piltoverarchive,https://piltoverarchive.com/decks/view/53235df2-7579-4ac3-80db-2ab96f82d216,7.9359,90.0,"Yasuo, Unforgiven",65.2,6500.0,0
5583c4aa-466d-403b-97fb-f6707fb5e95b,kuvicope,piltoverarchive,https://piltoverarchive.com/decks/view/5583c4aa-466d-403b-97fb-f6707fb5e95b,7.9354,180.0,"Master Yi, Wuju Bladesman",34.62,5200.0,0
8ed98c70-90aa-424d-a601-99d9baa24651,Garen Tokens for Chads,piltoverarchive,https://piltoverarchive.com/decks/view/8ed98c70-90aa-424d-a601-99d9baa24651,7.9339,25.0,"Garen, Might of Demacia",160.91,889.0,0
7bd7f878-dc5d-4f7d-b710-57c51f8a9c4f,Ian B. - SCGCON Vegas Riftbound 10k - Top 32,piltoverarchive,https://piltoverarchive.com/decks/view/7bd7f878-dc5d-4f7d-b710-57c51f8a9c4f,7.9307,90.0,"Teemo, Swift Scout",72.0,3000.0,0
riot-bologna-18-drinkmaker888,Bologna #18 - drinkmaker888,riot-bologna,https://riftbound.leagueoflegends.com/en-us/news/organizedplay/the-best-decks-out-of-bologna/,7.9307,210.36107631298609,,229.45,,
vex-gloomist-deck-4fswg,Vex - Gloomist Deck,riftboundgg,https://riftbound.gg/decks/vex-gloomist-deck-4fswg/,7.9295,1.1814439849086382,,526.33,5.0,
e8cfdd9c-5562-4c00-9ac0-c35990d20779,Creatureless Control (Spiritforge edition),piltoverarchive,https://piltoverarchive.com/decks/view/e8cfdd9c-5562-4c00-9ac0-c35990d20779,7.9247,60.0,"Lux, Lady of Luminosity",57.39,1800.0,0
df535f0d-491c-45ba-8a21-5b6ebfccbe7f,Midrange Jinx,piltoverarchive,https://piltoverarchive.com/decks/view/df535f0d-491c-45ba-8a21-5b6ebfccbe7f,7.9191,29.0,"Jinx, Loose Cannon",44.36,1100.0,0
322013c4-9e31-4fa9-bcfb-261ce108e890,Teemo Secret by Prismaticism (1st at Runes &amp; Rift Cash Cup 2 by Runes And Rift on 2025-11-30),piltoverarchive,https://piltoverarchive.com/decks/view/322013c4-9e31-4fa9-bcfb-261ce108e890,7.9108,60.0,"Teemo, Swift Scout",63.64,2500.0,0
rengar-pridestalker-deck-cr31x,Rengar - Pridestalker Deck,riftboundgg,https://riftbound.gg/decks/rengar-pridestalker-deck-cr31x/,7.9054,1.0666348662972451,Rengar - Pouncing,8.4,11.0,
eed8b4af-21d7-4bcc-98b0-53c529b74d7f,Snack&#x27;s Rumble (Better than Yi),piltoverarchive,https://piltoverarchive.com/decks/view/eed8b4af-21d7-4bcc-98b0-53c529b74d7f,7.905,60.0,"Rumble, Mechanized Menace",102.51,2600.0,0
246d756f-7153-4e3f-a8d1-ea5d20a7458a,Leona Midrange,piltoverarchive,https://piltoverarchive.com/decks/view/246d756f-7153-4e3f-a8d1-ea5d20a7458a,7.8753,90.0,"Leona, Radiant Dawn",37.88,4100.0,0
master-yi-wuju-bladesman-deck-yjbnm,Master Yi Wuju Bladesman Deck,riftboundgg,https://riftbound.gg/decks/master-yi-wuju-bladesman-deck-yjbnm/,7.8702,270.32947689711773,Master Yi - Wuju Bladesman,29.52,85576.0,
leblanc-deceiver-deck-x72t5,LeBlanc - Deceiver Deck,riftboundgg,https://riftbound.gg/decks/leblanc-deceiver-deck-x72t5/,7.8686,0.13436585631911402,Karthus - Eternal,6.51,70.0,
pyke-bloodharbor-ripper-deck-5i4de,Pyke - Bloodharbor Ripper Deck,riftboundgg,https://riftbound.gg/decks/pyke-bloodharbor-ripper-deck-5i4de/,7.8684,1.401528091447221,Fizz - Trickster,58.02,11.0,
master-yi-wuju-bladesman-deck-0n5pa,Master Yi Wuju Bladesman Deck,riftboundgg,https://riftbound.gg/decks/master-yi-wuju-bladesman-deck-0n5pa/,7.8675,295.00851116386553,Master Yi - Wuju Bladesman,53.75,16335.0,
rumble-on-a-budget,Rumble On a budget,riftboundgg,https://riftbound.gg/decks/rumble-on-a-budget/,7.8514,86.35029651897096,Rumble - Mechanized Menace,95.25,15321.0,
cheap-teemo,Cheap Teemo,riftboundgg,https://riftbound.gg/decks/cheap-teemo/,7.8496,195.36616393540467,Teemo - Swift Scout,76.55,48475.0,
starter-deck-lee-sin-copy-bfkzq,Starter Deck Lee Sin - copy,riftboundgg,https://riftbound.gg/decks/starter-deck-lee-sin-copy-bfkzq/,7.8491,0.5199592116309537,Lee Sin - Blind Monk,38.89,14.0,
bruce-lee-aura,BRUCE LEE AURA,riftboundgg,https://riftbound.gg/decks/bruce-lee-aura/,7.8267,0.2321465667364774,Lee Sin - Blind Monk,40.64,11.0,
garen-lock,Garen lock,riftboundgg,https://riftbound.gg/decks/garen-lock/,7.8222,270.0613663814824,Garen - Might of Demacia,239.14,80693.0,
master-yi-wuju-bladesman-deck-copy-2-mgbu3,Master Yi Wuju Bladesman Deck - copy 2,riftboundgg,https://riftbound.gg/decks/master-yi-wuju-bladesman-deck-copy-2-mgbu3/,7.8209,277.2681781136217,Master Yi - Wuju Bladesman,38.16,26544.0,
0fbb0fae-91fa-4853-ae8b-320950e16dc0,"teemo nexus nights 1st, 2nd, 2nd. 3rd actulizado 25/11/25",piltoverarchive,https://piltoverarchive.com/decks/view/0fbb0fae-91fa-4853-ae8b-320950e16dc0,7.7747,90.0,"Teemo, Swift Scout",68.52,2700.0,0
lee-sin-city-challenge-top-4,Lee Sin City Challenge Top 4,riftboundgg,https://riftbound.gg/decks/lee-sin-city-challenge-top-4/,7.7569,167.64325929923743,Lee Sin - Blind Monk,112.1,21783.0,
spiritforged-rumble-champion-deck-copy-ohza1,Spiritforged Rumble Champion Deck - copy,riftboundgg,https://riftbound.gg/decks/spiritforged-rumble-champion-deck-copy-ohza1/,7.7489,0.027314312963022128,Rumble - Mechanized Menace,61.67,41756.0,
lux-on-a-budget,Lux on a budget,riftboundgg,https://riftbound.gg/decks/lux-on-a-budget/,7.7284,86.33524156466403,Lux - Lady of Luminosity,48.63,15119.0,
46ef280e-4f16-4485-80aa-bbf4822bd6b0,Leona Skirmish Control,piltoverarchive,https://piltoverarchive.com/decks/view/46ef280e-4f16-4485-80aa-bbf4822bd6b0,7.7258,90.0,"Leona, Radiant Dawn",38.01,2100.0,0
5f2464e8-6c83-4bfb-9b6c-97fd11c1559e,Mega Greedy Renata Test v1,piltoverarchive,https://piltoverarchive.com/decks/view/5f2464e8-6c83-4bfb-9b6c-97fd11c1559e,7.722,60.0,"Renata Glasc, Chem-Baroness",217.81,2200.0,0
8bd2e597-6644-450c-9809-9bdf73969bce,"1st - Summoner Skirmish - Scots Toys, MI",piltoverarchive,https://piltoverarchive.com/decks/view/8bd2e597-6644-450c-9809-9bdf73969bce,7.7181,60.0,"Yasuo, Unforgiven",56.12,2900.0,0
best-origins-yasuo,Best Origins Yasuo,riftboundgg,https://riftbound.gg/decks/best-origins-yasuo/,7.7002,145.51285110927014,Yasuo - Unforgiven,64.33,27656.0,
miss-fortune-bounty-hunter-deck-copy-qiic0,Miss Fortune Bounty Hunter Deck - copy,riftboundgg,https://riftbound.gg/decks/miss-fortune-bounty-hunter-deck-copy-qiic0/,7.6992,310.1571340264711,Miss Fortune - Bounty Hunter,59.36,12651.0,
yasuo-tl,Yasuo TL,riftboundgg,https://riftbound.gg/decks/yasuo-tl/,7.6902,206.51241994200205,Yasuo - Unforgiven,73.58,28566.0,
eec091b4-13ac-4f11-a50b-3256ba00f847,leona,piltoverarchive,https://piltoverarchive.com/decks/view/eec091b4-13ac-4f11-a50b-3256ba00f847,7.6858,90.0,"Leona, Radiant Dawn",33.11,8400.0,0
7c53f579-52e2-48e4-848d-a8a46c7e1a2b,SFC Pre Launch Tournament (1st Place),piltoverarchive,https://piltoverarchive.com/decks/view/7c53f579-52e2-48e4-848d-a8a46c7e1a2b,7.6606,210.0,"Master Yi, Wuju Bladesman",23.93,6200.0,0
d24d53a6-a850-414d-9c9d-a310747b0375,Win From Base,piltoverarchive,https://piltoverarchive.com/decks/view/d24d53a6-a850-414d-9c9d-a310747b0375,7.6411,30.0,"Renata Glasc, Chem-Baroness",177.5,1300.0,0
best-origins-garen,Best Origins Garen,riftboundgg,https://riftbound.gg/decks/best-origins-garen/,7.6379,142.1634705825702,Garen - Might of Demacia,184.56,18485.0,
1d06dc11-f45b-4e73-beaf-4df89f14d5c5,Leona | Competitive | Midrange/Control,piltoverarchive,https://piltoverarchive.com/decks/view/1d06dc11-f45b-4e73-beaf-4df89f14d5c5,7.6313,90.0,"Leona, Radiant Dawn",36.57,2200.0,0
diana-scorn-of-the-moon-deck-opolq,Diana - Scorn of the Moon Deck,riftboundgg,https://riftbound.gg/decks/diana-scorn-of-the-moon-deck-opolq/,7.6247,0.8214871577670176,Diana - Scorn of the Moon,35.72,18.0,
feb9674e-eaea-4803-9b4c-1bf821e84011,Garen - New Meta Deck Trust,piltoverarchive,https://piltoverarchive.com/decks/view/feb9674e-eaea-4803-9b4c-1bf821e84011,7.6207,30.0,"Garen, Might of Demacia",139.98,1100.0,0
blanket-6th-maxtapera-tournament,Blanket: 6th - MaxTapera Tournament,riftboundgg,https://riftbound.gg/decks/blanket-6th-maxtapera-tournament/,7.6132,265.70557703964135,Lux - Lady of Luminosity,61.07,3432220.0,
renata-glasc-top-128-chengdu-regional,Renata Glasc Top 128 Chengdu Regional,riftboundgg,https://riftbound.gg/decks/renata-glasc-top-128-chengdu-regional/,7.5988,116.13175761689742,Renata Glasc - Chem-Baroness,213.34,18894.0,
6603b288-a0eb-4e3b-8353-b0c2ae52830a,(Competitive) Lee Sin Buff,piltoverarchive,https://piltoverarchive.com/decks/view/6603b288-a0eb-4e3b-8353-b0c2ae52830a,7.5977,60.0,"Lee Sin, Blind Monk",80.4,3900.0,0
04533920-a054-4215-9cf5-b69d68f07a72,#2 TEEMO 12-23-25,piltoverarchive,https://piltoverarchive.com/decks/view/04533920-a054-4215-9cf5-b69d68f07a72,7.5616,60.0,"Teemo, Swift Scout",60.1,1200.0,0
77e7b81d-7d24-4db9-a090-f23363f47794,Tempo Rumble (WIP),piltoverarchive,https://piltoverarchive.com/decks/view/77e7b81d-7d24-4db9-a090-f23363f47794,7.5584,60.0,"Rumble, Mechanized Menace",84.14,3800.0,0
877671b2-1071-4e85-9ff0-d69c7fd93a28,C2R Teemo 1.0 (Spiritforged),piltoverarchive,https://piltoverarchive.com/decks/view/877671b2-1071-4e85-9ff0-d69c7fd93a28,7.5571,30.0,"Teemo, Swift Scout",40.85,1600.0,0
efd36f0c-1560-424f-90a1-f9c69241fcfa,Yasuo Nexus Night Undefeated 3 - 0,piltoverarchive,https://piltoverarchive.com/decks/view/efd36f0c-1560-424f-90a1-f9c69241fcfa,7.5521,90.0,"Yasuo, Unforgiven",58.65,4000.0,0
cheap-darius,Cheap Darius,riftboundgg,https://riftbound.gg/decks/cheap-darius/,7.5353,195.03358012751022,Darius - Hand of Noxus,71.86,35149.0,
8abd506e-2aa4-440b-b7b9-d5385e46eafb,Top 4 - Riftlab Contenders: London - Ollie&#x27;s Yasuo,piltoverarchive,https://piltoverarchive.com/decks/view/8abd506e-2aa4-440b-b7b9-d5385e46eafb,7.5337,60.0,"Yasuo, Unforgiven",40.1,20300.0,1
3e848647-3721-49bf-93e4-b13336d0e7ec,Ghael&#x27;s Budget Jinx,piltoverarchive,https://piltoverarchive.com/decks/view/3e848647-3721-49bf-93e4-b13336d0e7ec,7.5031,120.0,"Jinx, Loose Cannon",35.45,47600.0,18
garen-top-256-dinan-regional,Garen top 256 Dinan Regional,riftboundgg,https://riftbound.gg/decks/garen-top-256-dinan-regional/,7.4943,109.08000665755735,Garen - Might of Demacia,142.53,34303.0,
18285cba-367f-4c89-ae74-7eef849c9c6f,Yasuo Top 2 Win-a-box Micelion,piltoverarchive,https://piltoverarchive.com/decks/view/18285cba-367f-4c89-ae74-7eef849c9c6f,7.4899,90.0,"Yasuo, Unforgiven",60.06,2400.0,0
48ea0334-e1de-44e0-801f-228107f9971a,Renata Glasc Spiritforge,piltoverarchive,https://piltoverarchive.com/decks/view/48ea0334-e1de-44e0-801f-228107f9971a,7.4877,60.0,"Renata Glasc, Chem-Baroness",193.47,1900.0,1
cb701bed-ee58-4a78-ab87-bdd7ec890f46,Beijing National Open (1st Place) #1 Garen Deck in Beijing,piltoverarchive,https://piltoverarchive.com/decks/view/cb701bed-ee58-4a78-ab87-bdd7ec890f46,7.4809,90.0,"Garen, Might of Demacia",152.59,6300.0,1
65f168c8-a507-40c3-8a31-470ac939daa2,"Green Lee (没有2费弱鸡 by 老默 3rd at Shenzen CC Nov 30, 2024)",piltoverarchive,https://piltoverarchive.com/decks/view/65f168c8-a507-40c3-8a31-470ac939daa2,7.47,60.0,"Lee Sin, Blind Monk",82.09,2100.0,0
7a08c987-e058-485c-b17e-163872d542ed,Super Galaxy Rumble,piltoverarchive,https://piltoverarchive.com/decks/view/7a08c987-e058-485c-b17e-163872d542ed,7.4655,30.0,"Rumble, Mechanized Menace",78.17,1000.0,0
pyke-bloodharbor-ripper-deck-7tvs7,Pyke - Bloodharbor Ripper Deck,riftboundgg,https://riftbound.gg/decks/pyke-bloodharbor-ripper-deck-7tvs7/,7.4522,1.1598814764922416,Pyke - Bloodharbor Ripper,95.32,12.0,
7697320a-d2a5-41d5-b845-e3984d1ded50,Jinx 0,piltoverarchive,https://piltoverarchive.com/decks/view/7697320a-d2a5-41d5-b845-e3984d1ded50,7.4505,25.0,"Jinx, Loose Cannon",35.22,1100.0,0
2f472f80-e8fb-4a8b-86e3-ecfd39735aba,Budget Lux by Badtreeman,piltoverarchive,https://piltoverarchive.com/decks/view/2f472f80-e8fb-4a8b-86e3-ecfd39735aba,7.4314,90.0,"Lux, Lady of Luminosity",51.83,2700.0,0
best-garen-vegas-t512-ojra2,Best Garen Vegas (T512),riftboundgg,https://riftbound.gg/decks/best-garen-vegas-t512-ojra2/,7.4279,77.16241750034744,Garen - Might of Demacia,125.82,14590.0,
1b7ae605-0028-4f0d-b0fd-f7e41c90cd9f,Ahri Top 16 Changchun City Challenge,piltoverarchive,https://piltoverarchive.com/decks/view/1b7ae605-0028-4f0d-b0fd-f7e41c90cd9f,7.4228,60.0,"Ahri, Nine-Tailed Fox",44.17,2100.0,0
6535834e-3f25-45a4-8d6c-eccf7b87f2fc,Fatigue But With Cute Girl Instead of Dumb Man,piltoverarchive,https://piltoverarchive.com/decks/view/6535834e-3f25-45a4-8d6c-eccf7b87f2fc,7.3917,60.0,"Lux, Lady of Luminosity",48.58,1200.0,0
8e8c21bd-925d-4c02-aa45-50eefdd9dce5,HOLD Lee Sin,piltoverarchive,https://piltoverarchive.com/decks/view/8e8c21bd-925d-4c02-aa45-50eefdd9dce5,7.3889,30.0,"Lee Sin, Blind Monk",54.56,4600.0,0
938bbb8a-2c9e-414f-929e-aee475a98b2d,Ghael Yasuo - Skirmish 13/12/25,piltoverarchive,https://piltoverarchive.com/decks/view/938bbb8a-2c9e-414f-929e-aee475a98b2d,7.3791,60.0,"Yasuo, Unforgiven",46.25,4300.0,0
8bc7ccb9-cc06-4b69-89a9-bd0066dc2e5b,Mono Red Jinx (22/11 Weekly Nexus Night 3-1),piltoverarchive,https://piltoverarchive.com/decks/view/8bc7ccb9-cc06-4b69-89a9-bd0066dc2e5b,7.3747,90.0,"Jinx, Loose Cannon",44.51,2800.0,0
lux-proving-grounds-deck,Lux Proving Grounds deck,riftboundgg,https://riftbound.gg/decks/lux-proving-grounds-deck/,7.3682,200.54561701829786,Lux - Lady of Luminosity,55.44,54224.0,
6068213e-f52a-4138-af1f-9e48a8ab9ed3,STUN_GOES_BONK,piltoverarchive,https://piltoverarchive.com/decks/view/6068213e-f52a-4138-af1f-9e48a8ab9ed3,7.3677,120.0,"Leona, Radiant Dawn",35.59,2900.0,0
87492796-76c9-469e-a08c-5480ff895c49,Summoner Skirmish 04-01-2026 (finished 6 out of 8),piltoverarchive,https://piltoverarchive.com/decks/view/87492796-76c9-469e-a08c-5480ff895c49,7.3487,30.0,"Jinx, Loose Cannon",30.82,2300.0,0
renata-dfznf,Renata??,riftboundgg,https://riftbound.gg/decks/renata-dfznf/,7.3354,1.2517336746746743,Renata Glasc - Chem-Baroness,98.31,2.0,
18b722e1-d302-4296-a894-d7d86db78c8f,Budget Ahri Deck!!,piltoverarchive,https://piltoverarchive.com/decks/view/18b722e1-d302-4296-a894-d7d86db78c8f,7.328,90.0,"Ahri, Nine-Tailed Fox",37.92,7800.0,0
43efb540-f59b-43ea-a8bb-88d47041621b,5-0 NEXUS NIGHT,piltoverarchive,https://piltoverarchive.com/decks/view/43efb540-f59b-43ea-a8bb-88d47041621b,7.3228,90.0,"Lee Sin, Blind Monk",77.8,7700.0,0
a1675331-2e4b-48b4-846c-7db06d4373eb,Yasuo (Nocturne &amp; Rhasa),piltoverarchive,https://piltoverarchive.com/decks/view/a1675331-2e4b-48b4-846c-7db06d4373eb,7.3179,60.0,"Yasuo, Unforgiven",43.19,5900.0,0
559234c9-1b8b-4f17-ab8f-7c1d7cf83959,Lee Sin Stacks 2.0,piltoverarchive,https://piltoverarchive.com/decks/view/559234c9-1b8b-4f17-ab8f-7c1d7cf83959,7.3173,60.0,"Lee Sin, Blind Monk",79.98,1500.0,0
0e68b33a-dd5c-4577-9fae-13c45bb5a79d,Budget Ahri,piltoverarchive,https://piltoverarchive.com/decks/view/0e68b33a-dd5c-4577-9fae-13c45bb5a79d,7.3125,90.0,"Ahri, Nine-Tailed Fox",50.51,4200.0,0
6f9e4be9-8b32-4bc4-ada4-46cf338fd8ab,BLIND MONK - COMPETITIVE BUFF TEMPO,piltoverarchive,https://piltoverarchive.com/decks/view/6f9e4be9-8b32-4bc4-ada4-46cf338fd8ab,7.3002,90.0,"Lee Sin, Blind Monk",80.66,5000.0,0
5a53c623-8a69-4a90-8f04-c98525f315c8,Discard rule abuse,piltoverarchive,https://piltoverarchive.com/decks/view/5a53c623-8a69-4a90-8f04-c98525f315c8,7.293,60.0,"Jinx, Loose Cannon",37.52,2600.0,0
be3487f5-e8cd-457e-8899-491a23169853,【City Challenge】Shanghai Station - #26,piltoverarchive,https://piltoverarchive.com/decks/view/be3487f5-e8cd-457e-8899-491a23169853,7.2768,60.0,"Garen, Might of Demacia",143.92,1300.0,0
lee-sin-on-a-budget,Lee Sin On a Budget,riftboundgg,https://riftbound.gg/decks/lee-sin-on-a-budget/,7.276,86.32512291144718,Lee Sin - Blind Monk,69.13,15187.0,
volibear-on-a-budget,Volibear On a budget,riftboundgg,https://riftbound.gg/decks/volibear-on-a-budget/,7.2515,85.96830869672475,Volibear - Relentless Storm,37.35,15070.0,
ac72f943-4e6a-4868-b613-88b81c550d04,Best Garen Shanghai National,piltoverarchive,https://piltoverarchive.com/decks/view/ac72f943-4e6a-4868-b613-88b81c550d04,7.2437,90.0,"Garen, Might of Demacia",149.8,3000.0,0
aefa915d-a901-4d30-80ab-fb7861570d44,WIP Renata Hold Control,piltoverarchive,https://piltoverarchive.com/decks/view/aefa915d-a901-4d30-80ab-fb7861570d44,7.2275,60.0,"Renata Glasc, Chem-Baroness",165.24,2500.0,0
yasuo-chinese-national-71st,Yasuo Chinese national 71st,riftboundgg,https://riftbound.gg/decks/yasuo-chinese-national-71st/,7.2269,197.55123337800856,Yasuo - Unforgiven,58.67,48979.0,
62aa0e2a-09ad-4ee2-98cc-6f1be92206ae,Yasuo - 1st Place 07-10 Shenzhen City Challenge,piltoverarchive,https://piltoverarchive.com/decks/view/62aa0e2a-09ad-4ee2-98cc-6f1be92206ae,7.2258,120.0,"Yasuo, Unforgiven",55.01,6400.0,0
cheap-lux,Cheap Lux,riftboundgg,https://riftbound.gg/decks/cheap-lux/,7.206,195.05149972122575,Lux - Lady of Luminosity,52.95,33104.0,
a0bd53ba-1498-49e3-be94-cf78ff5f74d0,Teemo Budget,piltoverarchive,https://piltoverarchive.com/decks/view/a0bd53ba-1498-49e3-be94-cf78ff5f74d0,7.2029,90.0,"Teemo, Swift Scout",43.59,9100.0,0
765f8626-c24c-4716-b379-2e4ddb1f1408,Leona Caitlyn Fort,piltoverarchive,https://piltoverarchive.com/decks/view/765f8626-c24c-4716-b379-2e4ddb1f1408,7.1954,120.0,"Leona, Radiant Dawn",30.79,7800.0,0
cheap-ahri,Cheap Ahri,riftboundgg,https://riftbound.gg/decks/cheap-ahri/,7.1932,195.09492843091488,Ahri - Nine-Tailed Fox,57.8,44975.0,
15cfafca-b37a-422e-9eb6-8f1ff5834dab,Mono Blue War Crimes,piltoverarchive,https://piltoverarchive.com/decks/view/15cfafca-b37a-422e-9eb6-8f1ff5834dab,7.1731,60.0,"Renata Glasc, Chem-Baroness",167.22,1900.0,0
yasuo-oakville-2nd,Yasuo Oakville 2nd,riftboundgg,https://riftbound.gg/decks/yasuo-oakville-2nd/,7.1658,175.0875448194091,Yasuo - Unforgiven,58.84,14392.0,
ahri-nine-tailed-fox-deck-2sdjr,Ahri Nine-Tailed Fox Deck,riftboundgg,https://riftbound.gg/decks/ahri-nine-tailed-fox-deck-2sdjr/,7.1087,269.8935716582531,Ahri - Nine-Tailed Fox,65.44,25831.0,
64be162c-646f-47af-aa38-8440f2c0339c,Ahri 1st Budget,piltoverarchive,https://piltoverarchive.com/decks/view/64be162c-646f-47af-aa38-8440f2c0339c,7.1067,60.0,"Ahri, Nine-Tailed Fox",50.28,552.0,0
de2b4e72-4258-4ff2-a435-1f48120efaa7,BEST YASUO LIST NO JOKE,piltoverarchive,https://piltoverarchive.com/decks/view/de2b4e72-4258-4ff2-a435-1f48120efaa7,7.1008,60.0,"Yasuo, Unforgiven",44.41,2200.0,0
rumble-top-256-chengdu-regional,Rumble Top 256 Chengdu Regional,riftboundgg,https://riftbound.gg/decks/rumble-top-256-chengdu-regional/,7.0937,116.1173076245713,Rumble - Mechanized Menace,79.26,13304.0,
fcdde5ed-4a46-4983-bf49-269f31616d07,Yasuo Nexus Night -  Icecreaam,piltoverarchive,https://piltoverarchive.com/decks/view/fcdde5ed-4a46-4983-bf49-269f31616d07,7.0911,90.0,"Yasuo, Unforgiven",48.65,3400.0,1
3af174e2-a8e2-4988-bcaf-d401a30efc99,Super Budget Teemo!!,piltoverarchive,https://piltoverarchive.com/decks/view/3af174e2-a8e2-4988-bcaf-d401a30efc99,7.0797,90.0,"Teemo, Swift Scout",44.25,13100.0,1
ca362b45-b65f-4ccb-8adc-12202bae368d,I will find a way to play Nocturne istg,piltoverarchive,https://piltoverarchive.com/decks/view/ca362b45-b65f-4ccb-8adc-12202bae368d,7.0684,30.0,"Yasuo, Unforgiven",41.24,763.0,0
15d06f0c-fce9-492c-a832-f65d54718c95,Nothing is Free (Control Renata),piltoverarchive,https://piltoverarchive.com/decks/view/15d06f0c-fce9-492c-a832-f65d54718c95,7.0643,60.0,"Renata Glasc, Chem-Baroness",128.39,6500.0,1
